date,DMA_Code,channel,spend,impressions,clicks
2021-08-01,506,paidsearch_hcp,21343.489999999998,58217.0,4478.0
2021-08-01,506,meetings,0.0,0.0,0.0
2021-08-01,506,teledetails,1.0,0.0,0.0
2021-08-01,506,emails,0.0,0.0,0.0
2021-09-01,506,display_hcp,13861.1392,337309.0,104.0
2021-09-01,506,display_dtc,202231.011726,15564541.0,10864.0
2021-09-01,506,paidsearch_hcp,19996.54,57898.0,4379.0
2021-09-01,506,meetings,0.0,0.0,0.0
2021-09-01,506,teledetails,2.0,0.0,0.0
2021-09-01,506,emails,20.0,0.0,0.0
2020-10-01,507,display_hcp,8577.8448,152381.0,121.0
2020-10-01,507,display_dtc,0.0,0.0,0.0
2020-10-01,507,paidsearch_hcp,5404.0,5013.0,599.0
2020-10-01,507,meetings,0.0,0.0,0.0
2020-10-01,507,teledetails,0.0,0.0,0.0
2020-10-01,507,emails,18.0,0.0,0.0
2020-11-01,507,display_hcp,8381.3059,149140.0,90.0
2020-11-01,507,display_dtc,0.0,0.0,0.0
2020-11-01,507,paidsearch_hcp,30126.0,79970.0,6376.0
2020-11-01,507,meetings,0.0,0.0,0.0
2020-11-01,507,teledetails,1.0,0.0,0.0
2020-11-01,507,emails,10.0,0.0,0.0
2020-12-01,507,display_hcp,7560.1585000000005,121931.0,85.0
2020-12-01,507,display_dtc,0.0,0.0,0.0
2020-12-01,507,paidsearch_hcp,28543.0,86464.0,6521.0
2020-12-01,507,meetings,0.0,0.0,0.0
2020-12-01,507,teledetails,2.0,0.0,0.0
2020-12-01,507,emails,4.0,0.0,0.0
2021-01-01,507,display_hcp,11949.3297,169680.0,197.0
2021-01-01,507,display_dtc,0.0,0.0,0.0
2021-01-01,507,paidsearch_hcp,14233.0,48224.0,3854.0
2021-01-01,507,meetings,0.0,0.0,0.0
2021-01-01,507,teledetails,1.0,0.0,0.0
2021-01-01,507,emails,11.0,0.0,0.0
2021-02-01,507,display_hcp,12482.1384,235628.0,331.0
2021-02-01,507,display_dtc,0.0,0.0,0.0
2021-02-01,507,paidsearch_hcp,14362.0,52822.0,4124.0
2021-02-01,507,meetings,0.0,0.0,0.0
2021-02-01,507,teledetails,0.0,0.0,0.0
2021-02-01,507,emails,6.0,0.0,0.0
2021-03-01,507,display_hcp,12045.324400000001,224548.0,189.0
2021-03-01,507,display_dtc,0.0,0.0,0.0
2021-03-01,507,paidsearch_hcp,15385.0,44515.0,3864.0
2021-03-01,507,meetings,0.0,0.0,0.0
2021-03-01,507,teledetails,0.0,0.0,0.0
2021-03-01,507,emails,6.0,0.0,0.0
2021-04-01,507,display_hcp,4065.48365744,55236.9998718,104.46345809
2021-04-01,507,display_dtc,0.0,0.0,0.0
2021-04-01,507,paidsearch_hcp,8024.0,15493.0,1828.0
2021-04-01,507,meetings,0.0,0.0,0.0
2021-04-01,507,teledetails,0.0,0.0,0.0
2021-04-01,507,emails,4.0,0.0,0.0
2021-05-01,507,display_hcp,7726.88594939,129938.999688,271.25716614
2021-05-01,507,display_dtc,0.0,0.0,0.0
2021-05-01,507,paidsearch_hcp,8049.11,13738.0,1663.0
2021-05-01,507,meetings,0.0,0.0,0.0
2021-05-01,507,teledetails,0.0,0.0,0.0
2021-05-01,507,emails,2.0,0.0,0.0
2021-06-01,507,display_hcp,6536.8879491299995,176916.999541,384.60344439
2021-06-01,507,display_dtc,0.0,0.0,0.0
2021-06-01,507,paidsearch_hcp,11358.95,17840.0,2037.0
2021-06-01,507,meetings,0.0,0.0,0.0
2021-06-01,507,teledetails,1.0,0.0,0.0
2021-06-01,507,emails,0.0,0.0,0.0
2021-07-01,507,display_hcp,10683.6385,180515.0,226.0
2021-07-01,507,display_dtc,127561.977726,9298870.0,7615.0
2021-07-01,507,paidsearch_hcp,16378.64,39183.0,3186.0
2021-07-01,507,meetings,0.0,0.0,0.0
2021-07-01,507,teledetails,1.0,0.0,0.0
2021-07-01,507,emails,2.0,0.0,0.0
2021-08-01,507,display_hcp,9423.5772,217687.0,164.0
2021-08-01,507,display_dtc,161166.915576,14623797.0,9203.0
2021-08-01,507,paidsearch_hcp,15721.26,43660.0,3341.0
2021-08-01,507,meetings,0.0,0.0,0.0
2021-08-01,507,teledetails,1.0,0.0,0.0
2021-08-01,507,emails,0.0,0.0,0.0
2021-09-01,507,display_hcp,9777.503700000001,237623.0,108.0
2021-09-01,507,display_dtc,154099.758465,13083865.0,8909.0
2021-09-01,507,paidsearch_hcp,15559.67,45714.0,3420.0
2021-09-01,507,meetings,0.0,0.0,0.0
2021-09-01,507,teledetails,0.0,0.0,0.0
2021-09-01,507,emails,21.0,0.0,0.0
2020-10-01,508,display_hcp,9911.7173,175209.0,122.0
2020-10-01,508,display_dtc,0.0,0.0,0.0
2020-10-01,508,paidsearch_hcp,7127.0,6601.0,799.0
2020-10-01,508,meetings,0.0,0.0,0.0
2020-10-01,508,teledetails,1.0,0.0,0.0
2020-10-01,508,emails,36.0,0.0,0.0
2020-11-01,508,display_hcp,10371.2614,183840.0,90.0
2020-11-01,508,display_dtc,0.0,0.0,0.0
2020-11-01,508,paidsearch_hcp,34883.0,94413.0,7323.0
2020-11-01,508,meetings,0.0,0.0,0.0
2020-11-01,508,teledetails,0.0,0.0,0.0
2020-11-01,508,emails,22.0,0.0,0.0
2020-12-01,508,display_hcp,8117.9187,131805.0,90.0
2020-12-01,508,display_dtc,0.0,0.0,0.0
2020-12-01,508,paidsearch_hcp,33372.0,102389.0,7558.0
2020-12-01,508,meetings,0.0,0.0,0.0
2020-12-01,508,teledetails,0.0,0.0,0.0
2020-12-01,508,emails,8.0,0.0,0.0
2021-01-01,508,display_hcp,13544.7351,196124.0,225.0
2021-01-01,508,display_dtc,0.0,0.0,0.0
2021-01-01,508,paidsearch_hcp,16552.0,57952.0,4508.0
2021-01-01,508,meetings,0.0,0.0,0.0
2021-01-01,508,teledetails,0.0,0.0,0.0
2021-01-01,508,emails,2.0,0.0,0.0
2021-02-01,508,display_hcp,15866.629,302799.0,366.0
2021-02-01,508,display_dtc,0.0,0.0,0.0
2021-02-01,508,paidsearch_hcp,17125.0,62052.0,4890.0
2021-02-01,508,meetings,0.0,0.0,0.0
2021-02-01,508,teledetails,0.0,0.0,0.0
2021-02-01,508,emails,6.0,0.0,0.0
2021-03-01,508,display_hcp,14169.4709,268314.0,215.0
2021-03-01,508,display_dtc,0.0,0.0,0.0
2021-03-01,508,paidsearch_hcp,18525.0,53192.0,4537.0
2021-03-01,508,meetings,0.0,0.0,0.0
2021-03-01,508,teledetails,0.0,0.0,0.0
2021-03-01,508,emails,2.0,0.0,0.0
2021-04-01,508,display_hcp,4782.47494963,67624.99983029999,128.72776553
2021-04-01,508,display_dtc,0.0,0.0,0.0
2021-04-01,508,paidsearch_hcp,10393.0,18605.0,2345.0
2021-04-01,508,meetings,0.0,0.0,0.0
2021-04-01,508,teledetails,2.0,0.0,0.0
2021-04-01,508,emails,1.0,0.0,0.0
2021-05-01,508,display_hcp,7557.6003942,148989.9995562,312.78528583
2021-05-01,508,display_dtc,0.0,0.0,0.0
2021-05-01,508,paidsearch_hcp,10656.51,16242.0,2132.0
2021-05-01,508,meetings,0.0,0.0,0.0
2021-05-01,508,teledetails,0.0,0.0,0.0
2021-05-01,508,emails,0.0,0.0,0.0
2021-06-01,508,display_hcp,7559.35483097,208538.9993912,454.02452903
2021-06-01,508,display_dtc,0.0,0.0,0.0
2021-06-01,508,paidsearch_hcp,13569.21,20759.0,2348.0
2021-06-01,508,meetings,0.0,0.0,0.0
2021-06-01,508,teledetails,1.0,0.0,0.0
2021-06-01,508,emails,1.0,0.0,0.0
2021-07-01,508,display_hcp,11775.2803,203275.0,257.0
2021-07-01,508,display_dtc,149960.1380112,12540320.0,10450.0
2021-07-01,508,paidsearch_hcp,19233.22,44845.0,3643.0
2021-07-01,508,meetings,0.0,0.0,0.0
2021-07-01,508,teledetails,0.0,0.0,0.0
2021-07-01,508,emails,2.0,0.0,0.0
2021-08-01,508,display_hcp,10495.8886,234312.0,151.0
2021-08-01,508,display_dtc,185137.2255379,18593854.0,11223.0
2021-08-01,508,paidsearch_hcp,18623.72,50253.0,3819.0
2021-08-01,508,meetings,0.0,0.0,0.0
2021-08-01,508,teledetails,0.0,0.0,0.0
2021-08-01,508,emails,1.0,0.0,0.0
2021-09-01,508,display_hcp,9847.8591,248927.0,107.0
2021-09-01,508,display_dtc,178124.1398919,16692399.0,11071.0
2021-09-01,508,paidsearch_hcp,18112.97,51499.0,3944.0
2021-09-01,508,meetings,0.0,0.0,0.0
2021-09-01,508,teledetails,0.0,0.0,0.0
2021-09-01,508,emails,20.0,0.0,0.0
2020-10-01,509,display_hcp,8086.8725,142738.0,66.0
2020-10-01,509,display_dtc,0.0,0.0,0.0
2020-10-01,509,paidsearch_hcp,3669.0,3608.0,376.0
2020-10-01,509,meetings,0.0,0.0,0.0
2020-10-01,509,teledetails,0.0,0.0,0.0
2020-10-01,509,emails,22.0,0.0,0.0
2020-11-01,509,display_hcp,7105.5262999999995,126243.0,104.0
2020-11-01,509,display_dtc,0.0,0.0,0.0
2020-11-01,509,paidsearch_hcp,24637.0,67532.0,5409.0
2020-11-01,509,meetings,0.0,0.0,0.0
2020-11-01,509,teledetails,0.0,0.0,0.0
2020-11-01,509,emails,9.0,0.0,0.0
2020-12-01,509,display_hcp,7136.015,119911.0,101.0
2020-12-01,509,display_dtc,0.0,0.0,0.0
2020-12-01,509,paidsearch_hcp,23373.0,71986.0,5369.0
2020-12-01,509,meetings,0.0,0.0,0.0
2020-12-01,509,teledetails,0.0,0.0,0.0
2020-12-01,509,emails,5.0,0.0,0.0
2021-01-01,509,display_hcp,10586.6163,147001.0,144.0
2021-01-01,509,display_dtc,0.0,0.0,0.0
2021-01-01,509,paidsearch_hcp,12075.0,40434.0,3465.0
2021-01-01,509,meetings,0.0,0.0,0.0
2021-01-01,509,teledetails,0.0,0.0,0.0
2021-01-01,509,emails,9.0,0.0,0.0
2021-02-01,509,display_hcp,11058.0658,208903.0,257.0
2021-02-01,509,display_dtc,0.0,0.0,0.0
2021-02-01,509,paidsearch_hcp,12713.0,46008.0,3707.0
2021-02-01,509,meetings,0.0,0.0,0.0
2021-02-01,509,teledetails,0.0,0.0,0.0
2021-02-01,509,emails,6.0,0.0,0.0
2021-03-01,509,display_hcp,9476.7582,176015.0,101.0
2021-03-01,509,display_dtc,0.0,0.0,0.0
2021-03-01,509,paidsearch_hcp,12445.0,38712.0,3314.0
2021-03-01,509,meetings,0.0,0.0,0.0
2021-03-01,509,teledetails,0.0,0.0,0.0
2021-03-01,509,emails,1.0,0.0,0.0
2021-04-01,509,display_hcp,3363.25563954,47855.9998321,91.05253117
2021-04-01,509,display_dtc,0.0,0.0,0.0
2021-04-01,509,paidsearch_hcp,6193.0,12475.0,1564.0
2021-04-01,509,meetings,0.0,0.0,0.0
2021-04-01,509,teledetails,0.0,0.0,0.0
2021-04-01,509,emails,4.0,0.0,0.0
2021-05-01,509,display_hcp,5513.02913992,106476.9995609,221.64937919
2021-05-01,509,display_dtc,0.0,0.0,0.0
2021-05-01,509,paidsearch_hcp,6553.629999999999,11047.0,1383.0
2021-05-01,509,meetings,0.0,0.0,0.0
2021-05-01,509,teledetails,1.0,0.0,0.0
2021-05-01,509,emails,1.0,0.0,0.0
2021-06-01,509,display_hcp,5465.7449228899995,145549.9994055,313.14913321
2021-06-01,509,display_dtc,0.0,0.0,0.0
2021-06-01,509,paidsearch_hcp,8964.19,15341.0,1753.0
2021-06-01,509,meetings,0.0,0.0,0.0
2021-06-01,509,teledetails,0.0,0.0,0.0
2021-06-01,509,emails,1.0,0.0,0.0
2021-07-01,509,display_hcp,8268.542300000001,141658.0,153.0
2021-07-01,509,display_dtc,100868.10804759999,4453489.0,4614.0
2021-07-01,509,paidsearch_hcp,13289.31,35887.0,2780.0
2021-07-01,509,meetings,0.0,0.0,0.0
2021-07-01,509,teledetails,0.0,0.0,0.0
2021-07-01,509,emails,1.0,0.0,0.0
2021-08-01,509,display_hcp,7552.281199999999,173121.0,119.0
2021-08-01,509,display_dtc,122661.1854446,7465474.0,5835.0
2021-08-01,509,paidsearch_hcp,13039.19,39558.0,2913.0
2021-08-01,509,meetings,0.0,0.0,0.0
2021-08-01,509,teledetails,0.0,0.0,0.0
2021-08-01,509,emails,1.0,0.0,0.0
2021-09-01,509,display_hcp,8136.6725,180799.0,83.0
2021-09-01,509,display_dtc,116537.39804890001,6715225.0,6005.0
2021-09-01,509,paidsearch_hcp,14067.890000000001,41144.0,3181.0
2021-09-01,509,meetings,0.0,0.0,0.0
2021-09-01,509,teledetails,1.0,0.0,0.0
2021-09-01,509,emails,12.0,0.0,0.0
2020-10-01,510,display_hcp,7414.5631,130311.0,86.0
2020-10-01,510,display_dtc,0.0,0.0,0.0
2020-10-01,510,paidsearch_hcp,4638.0,4858.0,544.0
2020-10-01,510,meetings,0.0,0.0,0.0
2020-10-01,510,teledetails,1.0,0.0,0.0
2020-10-01,510,emails,35.0,0.0,0.0
2020-11-01,510,display_hcp,8502.3354,157982.0,127.0
2020-11-01,510,display_dtc,0.0,0.0,0.0
2020-11-01,510,paidsearch_hcp,26845.0,73975.0,5821.0
2020-11-01,510,meetings,0.0,0.0,0.0
2020-11-01,510,teledetails,0.0,0.0,0.0
2020-11-01,510,emails,18.0,0.0,0.0
2020-12-01,510,display_hcp,7264.0834,122344.0,96.0
2020-12-01,510,display_dtc,0.0,0.0,0.0
2020-12-01,510,paidsearch_hcp,26187.0,81675.0,6128.0
2020-12-01,510,meetings,0.0,0.0,0.0
2020-12-01,510,teledetails,0.0,0.0,0.0
2020-12-01,510,emails,10.0,0.0,0.0
2021-01-01,510,display_hcp,11756.3502,174500.0,207.0
2021-01-01,510,display_dtc,0.0,0.0,0.0
2021-01-01,510,paidsearch_hcp,12495.0,44979.0,3570.0
2021-01-01,510,meetings,0.0,0.0,0.0
2021-01-01,510,teledetails,0.0,0.0,0.0
2021-01-01,510,emails,8.0,0.0,0.0
2021-02-01,510,display_hcp,15978.564999999999,308814.0,364.0
2021-02-01,510,display_dtc,0.0,0.0,0.0
2021-02-01,510,paidsearch_hcp,13034.0,48350.0,3895.0
2021-02-01,510,meetings,0.0,0.0,0.0
2021-02-01,510,teledetails,0.0,0.0,0.0
2021-02-01,510,emails,8.0,0.0,0.0
2021-03-01,510,display_hcp,12336.1687,233634.0,171.0
2021-03-01,510,display_dtc,0.0,0.0,0.0
2021-03-01,510,paidsearch_hcp,13274.0,40910.0,3555.0
2021-03-01,510,meetings,0.0,0.0,0.0
2021-03-01,510,teledetails,0.0,0.0,0.0
2021-03-01,510,emails,2.0,0.0,0.0
2021-04-01,510,display_hcp,4110.15077249,60670.9998228,114.85843323
2021-04-01,510,display_dtc,0.0,0.0,0.0
2021-04-01,510,paidsearch_hcp,7305.0,14453.0,1763.0
2021-04-01,510,meetings,0.0,0.0,0.0
2021-04-01,510,teledetails,0.0,0.0,0.0
2021-04-01,510,emails,2.0,0.0,0.0
2021-05-01,510,display_hcp,6986.151365590001,140685.99955500002,295.68998078
2021-05-01,510,display_dtc,0.0,0.0,0.0
2021-05-01,510,paidsearch_hcp,7079.72,12351.0,1535.0
2021-05-01,510,meetings,0.0,0.0,0.0
2021-05-01,510,teledetails,0.0,0.0,0.0
2021-05-01,510,emails,3.0,0.0,0.0
2021-06-01,510,display_hcp,6876.09618919,191064.999398,415.21384251
2021-06-01,510,display_dtc,0.0,0.0,0.0
2021-06-01,510,paidsearch_hcp,10387.8,16267.0,1868.0
2021-06-01,510,meetings,0.0,0.0,0.0
2021-06-01,510,teledetails,0.0,0.0,0.0
2021-06-01,510,emails,1.0,0.0,0.0
2021-07-01,510,display_hcp,12085.7482,206222.0,271.0
2021-07-01,510,display_dtc,128989.017097,8880430.0,7940.0
2021-07-01,510,paidsearch_hcp,13627.23,35177.0,2722.0
2021-07-01,510,meetings,0.0,0.0,0.0
2021-07-01,510,teledetails,0.0,0.0,0.0
2021-07-01,510,emails,3.0,0.0,0.0
2021-08-01,510,display_hcp,10696.4664,239884.0,161.0
2021-08-01,510,display_dtc,163830.680136,13916818.0,9113.0
2021-08-01,510,paidsearch_hcp,14813.35,41195.0,3155.0
2021-08-01,510,meetings,0.0,0.0,0.0
2021-08-01,510,teledetails,0.0,0.0,0.0
2021-08-01,510,emails,0.0,0.0,0.0
2021-09-01,510,display_hcp,9637.7398,235449.0,100.0
2021-09-01,510,display_dtc,159961.375734,12696081.0,9388.0
2021-09-01,510,paidsearch_hcp,14535.27,45778.0,3299.0
2021-09-01,510,meetings,0.0,0.0,0.0
2021-09-01,510,teledetails,3.0,0.0,0.0
2021-09-01,510,emails,23.0,0.0,0.0
2020-10-01,511,display_hcp,18081.4163,325360.0,317.0
2020-10-01,511,display_dtc,0.0,0.0,0.0
2020-10-01,511,paidsearch_hcp,13714.0,11165.0,1436.0
2020-10-01,511,meetings,0.0,0.0,0.0
2020-10-01,511,teledetails,0.0,0.0,0.0
2020-10-01,511,emails,28.0,0.0,0.0
2020-11-01,511,display_hcp,17349.7408,300195.0,193.0
2020-11-01,511,display_dtc,0.0,0.0,0.0
2020-11-01,511,paidsearch_hcp,58698.0,156679.0,12225.0
2020-11-01,511,meetings,0.0,0.0,0.0
2020-11-01,511,teledetails,0.0,0.0,0.0
2020-11-01,511,emails,15.0,0.0,0.0
2020-12-01,511,display_hcp,14678.1758,234417.0,158.0
2020-12-01,511,display_dtc,0.0,0.0,0.0
2020-12-01,511,paidsearch_hcp,57757.0,169015.0,12755.0
2020-12-01,511,meetings,0.0,0.0,0.0
2020-12-01,511,teledetails,1.0,0.0,0.0
2020-12-01,511,emails,8.0,0.0,0.0
2021-01-01,511,display_hcp,24516.7383,364308.0,382.0
2021-01-01,511,display_dtc,0.0,0.0,0.0
2021-01-01,511,paidsearch_hcp,28772.0,96480.0,7509.0
2021-01-01,511,meetings,0.0,0.0,0.0
2021-01-01,511,teledetails,1.0,0.0,0.0
2021-01-01,511,emails,3.0,0.0,0.0
2021-02-01,511,display_hcp,26131.0911,492846.0,706.0
2021-02-01,511,display_dtc,0.0,0.0,0.0
2021-02-01,511,paidsearch_hcp,30067.0,103859.0,8142.0
2021-02-01,511,meetings,0.0,0.0,0.0
2021-02-01,511,teledetails,0.0,0.0,0.0
2021-02-01,511,emails,1.0,0.0,0.0
2021-03-01,511,display_hcp,25809.318900000002,480602.0,465.0
2021-03-01,511,display_dtc,0.0,0.0,0.0
2021-03-01,511,paidsearch_hcp,31905.0,87872.0,7502.0
2021-03-01,511,meetings,0.0,0.0,0.0
2021-03-01,511,teledetails,0.0,0.0,0.0
2021-03-01,511,emails,0.0,0.0,0.0
2021-04-01,511,display_hcp,8652.58156344,112182.999832,214.22548072
2021-04-01,511,display_dtc,0.0,0.0,0.0
2021-04-01,511,paidsearch_hcp,17494.0,31045.0,3839.0
2021-04-01,511,meetings,0.0,0.0,0.0
2021-04-01,511,teledetails,0.0,0.0,0.0
2021-04-01,511,emails,1.0,0.0,0.0
2021-05-01,511,display_hcp,13366.053984099999,254372.999544,529.10530793
2021-05-01,511,display_dtc,0.0,0.0,0.0
2021-05-01,511,paidsearch_hcp,17520.93,26963.0,3315.0
2021-05-01,511,meetings,0.0,0.0,0.0
2021-05-01,511,teledetails,0.0,0.0,0.0
2021-05-01,511,emails,3.0,0.0,0.0
2021-06-01,511,display_hcp,13389.4180008,354496.99936,771.11111356
2021-06-01,511,display_dtc,0.0,0.0,0.0
2021-06-01,511,paidsearch_hcp,23541.33,35572.0,3901.0
2021-06-01,511,meetings,0.0,0.0,0.0
2021-06-01,511,teledetails,0.0,0.0,0.0
2021-06-01,511,emails,1.0,0.0,0.0
2021-07-01,511,display_hcp,22967.8784,385530.0,446.0
2021-07-01,511,display_dtc,267486.633984,20127591.0,15699.0
2021-07-01,511,paidsearch_hcp,34033.39,76102.0,6315.0
2021-07-01,511,meetings,0.0,0.0,0.0
2021-07-01,511,teledetails,1.0,0.0,0.0
2021-07-01,511,emails,0.0,0.0,0.0
2021-08-01,511,display_hcp,20407.0994,476413.0,368.0
2021-08-01,511,display_dtc,327951.873659,31731872.0,18624.0
2021-08-01,511,paidsearch_hcp,31997.79,84965.0,6599.0
2021-08-01,511,meetings,0.0,0.0,0.0
2021-08-01,511,teledetails,2.0,0.0,0.0
2021-08-01,511,emails,1.0,0.0,0.0
2021-09-01,511,display_hcp,22083.7374,539616.0,187.0
2021-09-01,511,display_dtc,318751.521447,29271310.0,18499.0
2021-09-01,511,paidsearch_hcp,28742.88,82593.0,6213.0
2021-09-01,511,meetings,0.0,0.0,0.0
2021-09-01,511,teledetails,1.0,0.0,0.0
2021-09-01,511,emails,13.0,0.0,0.0
2020-10-01,512,display_hcp,4710.1849,86381.0,56.0
2020-10-01,512,display_dtc,0.0,0.0,0.0
2020-10-01,512,paidsearch_hcp,3133.0,2996.0,335.0
2020-10-01,512,meetings,0.0,0.0,0.0
2020-10-01,512,teledetails,0.0,0.0,0.0
2020-10-01,512,emails,34.0,0.0,0.0
2020-11-01,512,display_hcp,5359.798,103440.0,82.0
2020-11-01,512,display_dtc,0.0,0.0,0.0
2020-11-01,512,paidsearch_hcp,18531.0,50695.0,4117.0
2020-11-01,512,meetings,0.0,0.0,0.0
2020-11-01,512,teledetails,0.0,0.0,0.0
2020-11-01,512,emails,15.0,0.0,0.0
2020-12-01,512,display_hcp,4283.403,72226.0,71.0
2020-12-01,512,display_dtc,0.0,0.0,0.0
2020-12-01,512,paidsearch_hcp,16787.0,53413.0,4062.0
2020-12-01,512,meetings,0.0,0.0,0.0
2020-12-01,512,teledetails,0.0,0.0,0.0
2020-12-01,512,emails,9.0,0.0,0.0
2021-01-01,512,display_hcp,7756.2654,117932.0,136.0
2021-01-01,512,display_dtc,0.0,0.0,0.0
2021-01-01,512,paidsearch_hcp,8118.0,31166.0,2504.0
2021-01-01,512,meetings,0.0,0.0,0.0
2021-01-01,512,teledetails,0.0,0.0,0.0
2021-01-01,512,emails,1.0,0.0,0.0
2021-02-01,512,display_hcp,10354.0324,200617.0,206.0
2021-02-01,512,display_dtc,0.0,0.0,0.0
2021-02-01,512,paidsearch_hcp,9452.0,34315.0,2827.0
2021-02-01,512,meetings,0.0,0.0,0.0
2021-02-01,512,teledetails,0.0,0.0,0.0
2021-02-01,512,emails,4.0,0.0,0.0
2021-03-01,512,display_hcp,8025.8744,152745.0,116.0
2021-03-01,512,display_dtc,0.0,0.0,0.0
2021-03-01,512,paidsearch_hcp,9287.0,28808.0,2496.0
2021-03-01,512,meetings,0.0,0.0,0.0
2021-03-01,512,teledetails,0.0,0.0,0.0
2021-03-01,512,emails,2.0,0.0,0.0
2021-04-01,512,display_hcp,2523.32080397,37145.99982768,71.30994147
2021-04-01,512,display_dtc,0.0,0.0,0.0
2021-04-01,512,paidsearch_hcp,4663.0,9672.0,1173.0
2021-04-01,512,meetings,0.0,0.0,0.0
2021-04-01,512,teledetails,0.0,0.0,0.0
2021-04-01,512,emails,1.0,0.0,0.0
2021-05-01,512,display_hcp,4140.31534995,81951.9995595,170.46898879
2021-05-01,512,display_dtc,0.0,0.0,0.0
2021-05-01,512,paidsearch_hcp,5286.4400000000005,8195.0,1073.0
2021-05-01,512,meetings,0.0,0.0,0.0
2021-05-01,512,teledetails,0.0,0.0,0.0
2021-05-01,512,emails,3.0,0.0,0.0
2021-06-01,512,display_hcp,4069.01670452,111716.9994068,243.19768308
2021-06-01,512,display_dtc,0.0,0.0,0.0
2021-06-01,512,paidsearch_hcp,6571.25,10641.0,1205.0
2021-06-01,512,meetings,0.0,0.0,0.0
2021-06-01,512,teledetails,1.0,0.0,0.0
2021-06-01,512,emails,1.0,0.0,0.0
2021-07-01,512,display_hcp,5897.2063,99963.0,115.0
2021-07-01,512,display_dtc,63707.9997707,3498662.0,3360.0
2021-07-01,512,paidsearch_hcp,9476.58,23185.0,1905.0
2021-07-01,512,meetings,0.0,0.0,0.0
2021-07-01,512,teledetails,0.0,0.0,0.0
2021-07-01,512,emails,1.0,0.0,0.0
2021-08-01,512,display_hcp,5394.5216,123355.0,82.0
2021-08-01,512,display_dtc,82658.6478405,5970052.0,4056.0
2021-08-01,512,paidsearch_hcp,9725.01,26117.0,2063.0
2021-08-01,512,meetings,0.0,0.0,0.0
2021-08-01,512,teledetails,2.0,0.0,0.0
2021-08-01,512,emails,0.0,0.0,0.0
2021-09-01,512,display_hcp,5378.3135,124116.0,45.0
2021-09-01,512,display_dtc,81578.8207001,5451709.0,4286.0
2021-09-01,512,paidsearch_hcp,9011.3,26224.0,2018.0
2021-09-01,512,meetings,0.0,0.0,0.0
2021-09-01,512,teledetails,0.0,0.0,0.0
2021-09-01,512,emails,18.0,0.0,0.0
2020-10-01,513,display_hcp,12419.8893,215630.0,146.0
2020-10-01,513,display_dtc,0.0,0.0,0.0
2020-10-01,513,paidsearch_hcp,8382.0,7882.0,902.0
2020-10-01,513,meetings,0.0,0.0,0.0
2020-10-01,513,teledetails,0.0,0.0,0.0
2020-10-01,513,emails,35.0,0.0,0.0
2020-11-01,513,display_hcp,12203.2343,209786.0,141.0
2020-11-01,513,display_dtc,0.0,0.0,0.0
2020-11-01,513,paidsearch_hcp,41511.0,110443.0,8658.0
2020-11-01,513,meetings,0.0,0.0,0.0
2020-11-01,513,teledetails,0.0,0.0,0.0
2020-11-01,513,emails,18.0,0.0,0.0
2020-12-01,513,display_hcp,10517.8198,173144.0,128.0
2020-12-01,513,display_dtc,0.0,0.0,0.0
2020-12-01,513,paidsearch_hcp,37807.0,117909.0,8400.0
2020-12-01,513,meetings,0.0,0.0,0.0
2020-12-01,513,teledetails,0.0,0.0,0.0
2020-12-01,513,emails,8.0,0.0,0.0
2021-01-01,513,display_hcp,16981.0551,234285.0,237.0
2021-01-01,513,display_dtc,0.0,0.0,0.0
2021-01-01,513,paidsearch_hcp,19954.0,66418.0,5225.0
2021-01-01,513,meetings,0.0,0.0,0.0
2021-01-01,513,teledetails,0.0,0.0,0.0
2021-01-01,513,emails,0.0,0.0,0.0
2021-02-01,513,display_hcp,16366.794,305817.0,360.0
2021-02-01,513,display_dtc,0.0,0.0,0.0
2021-02-01,513,paidsearch_hcp,20276.0,71846.0,5518.0
2021-02-01,513,meetings,0.0,0.0,0.0
2021-02-01,513,teledetails,0.0,0.0,0.0
2021-02-01,513,emails,4.0,0.0,0.0
2021-03-01,513,display_hcp,16368.214899999999,305069.0,227.0
2021-03-01,513,display_dtc,0.0,0.0,0.0
2021-03-01,513,paidsearch_hcp,22164.0,61703.0,5172.0
2021-03-01,513,meetings,0.0,0.0,0.0
2021-03-01,513,teledetails,2.0,0.0,0.0
2021-03-01,513,emails,5.0,0.0,0.0
2021-04-01,513,display_hcp,5827.49601637,80344.999826,153.02374391
2021-04-01,513,display_dtc,0.0,0.0,0.0
2021-04-01,513,paidsearch_hcp,11207.0,21211.0,2585.0
2021-04-01,513,meetings,0.0,0.0,0.0
2021-04-01,513,teledetails,0.0,0.0,0.0
2021-04-01,513,emails,0.0,0.0,0.0
2021-05-01,513,display_hcp,8974.3668747,173537.99955500002,360.78798941
2021-05-01,513,display_dtc,0.0,0.0,0.0
2021-05-01,513,paidsearch_hcp,12147.77,18279.0,2350.0
2021-05-01,513,meetings,0.0,0.0,0.0
2021-05-01,513,teledetails,0.0,0.0,0.0
2021-05-01,513,emails,0.0,0.0,0.0
2021-06-01,513,display_hcp,8850.8594958,237884.999379,514.51632851
2021-06-01,513,display_dtc,0.0,0.0,0.0
2021-06-01,513,paidsearch_hcp,16257.36,24611.0,2799.0
2021-06-01,513,meetings,0.0,0.0,0.0
2021-06-01,513,teledetails,0.0,0.0,0.0
2021-06-01,513,emails,0.0,0.0,0.0
